intervention,study_id,study_type,title,publication_year,source,has_abstract,abstract_length,hba1c_change,hba1c_change_source,hba1c_change_confidence,glucose_change,glucose_change_source,glucose_change_confidence,triglyceride_change,triglyceride_change_source,triglyceride_change_confidence,hdl_change,hdl_change_source,hdl_change_confidence,ldl_change,ldl_change_source,ldl_change_confidence,condition,phase,enrollment
vitamin D,NCT_NCT06417151,ClinicalTrial,Polish Infants and Toddler Nutritional Study,,ClinicalTrials.gov,,,-0.18652495933521887,literature_prior,medium,-5.116149902190023,literature_prior,medium,-7.144134101187172,literature_prior,medium,1.0278933896937699,literature_prior,medium,-4.045519397484753,literature_prior,medium,"Diet Habit, Dietary Habits, Diet, Healthy, Children, Child, Nutritional Deficiency, Nutritional Status, Macronutrients, Consumption, Dietary Assessment, Cross-sectional Study",,1000
vitamin D,NCT_NCT01475903,ClinicalTrial,Assessment of Nutritional Consequences of Sleeve Gastrectomy,,ClinicalTrials.gov,,,-0.19427127827764656,literature_prior,medium,-5.772621957964107,literature_prior,medium,-10.090370152320682,literature_prior,medium,1.0626465109445271,literature_prior,medium,-4.179514871032337,literature_prior,medium,Obesity,,60
vitamin D,NCT_NCT03006003,ClinicalTrial,Osteoporosis Treatment in Post-menopausal Women,,ClinicalTrials.gov,,,-0.1636481632210085,literature_prior,medium,-7.092223449432064,literature_prior,medium,-7.468319635402204,literature_prior,medium,1.0222459825061707,literature_prior,medium,-4.4922032596854695,literature_prior,medium,Depressive Syndrome,PHASE4,500
vitamin D,NCT_NCT00073073,ClinicalTrial,Exemestane and Celecoxib in Postmenopausal Women at High Risk for Breast Cancer,,ClinicalTrials.gov,,,-0.20492384876436354,literature_prior,medium,-6.75304803677346,literature_prior,medium,-9.219211743925657,literature_prior,medium,1.0910587543638355,literature_prior,medium,-4.638515224914631,literature_prior,medium,Breast Neoplasms,PHASE2,46
vitamin D,NCT_NCT01989429,ClinicalTrial,Efficacy Study Comparing Topical M518101 and Vitamin D3 in Adult Psoriasis Patients,,ClinicalTrials.gov,,,-0.22322615891736747,literature_prior,medium,-5.41710791839836,literature_prior,medium,-9.428205272101247,literature_prior,medium,1.075551272103175,literature_prior,medium,-4.156539278814089,literature_prior,medium,Plaque Psoriasis,PHASE3,788
vitamin D,NCT_NCT05860062,ClinicalTrial,Vitamin D Supplementation in Episodic and Chronic Tension-type Headache,,ClinicalTrials.gov,,,-0.2028586656605781,literature_prior,medium,-5.579147094042363,literature_prior,medium,-8.226251612869628,literature_prior,medium,1.2083192933073563,literature_prior,medium,-3.557845659752965,literature_prior,medium,Chronic Tension-Type Headache,NA,20
vitamin D,NCT_NCT01879995,ClinicalTrial,Phenylketonuria and Hyperphenylalaninemia Nutrition Study,,ClinicalTrials.gov,,,-0.17876746109081626,literature_prior,medium,-6.191345710204085,literature_prior,medium,-8.537306465123125,literature_prior,medium,1.2090663917225062,literature_prior,medium,-4.3503315568118515,literature_prior,medium,Phenylketonuria (PKU) and Hyperphenylalaninemia,,30
vitamin D,NCT_NCT01067248,ClinicalTrial,Chronic Obstructive Pulmonary Disease (COPD) and Osteoporosis,,ClinicalTrials.gov,,,-0.17332590681912696,literature_prior,medium,-5.836443963181,literature_prior,medium,-9.059711108936725,literature_prior,medium,1.1257443624386654,literature_prior,medium,-4.003324847076471,literature_prior,medium,"Pulmonary Disease, Chronic Obstructive, Osteoporosis",,120
vitamin D,NCT_NCT06796829,ClinicalTrial,Nutritional Status of prEgnant Women Following BariatrIc surgEry,,ClinicalTrials.gov,,,-0.19452119359759598,literature_prior,medium,-5.475150609658762,literature_prior,medium,-7.460330509822985,literature_prior,medium,0.9390986478667491,literature_prior,medium,-4.363808801559634,literature_prior,medium,"Obesity and Obesity-related Medical Conditions, Pregnancy, Metabolic Surgery",,129
vitamin D,NCT_NCT03960554,ClinicalTrial,The Effects of 12-months of Denosumab on Bone Density in Prevalent Kidney Transplant Recipients,,ClinicalTrials.gov,,,-0.18257083268942195,literature_prior,medium,-6.133847087922194,literature_prior,medium,-8.088241960791683,literature_prior,medium,0.9555536554613557,literature_prior,medium,-4.02866367320569,literature_prior,medium,"Osteoporosis, Renal Osteodystrophy, Kidney Transplant; Complications",PHASE2,8
vitamin D,NCT_NCT02233322,ClinicalTrial,Iron Therapy for Autosomal Dominant Hypophosphatemic Rickets: A Pilot Project.,,ClinicalTrials.gov,,,-0.24188749944836108,literature_prior,medium,-5.744545748073842,literature_prior,medium,-9.155445334765718,literature_prior,medium,1.1185684190916485,literature_prior,medium,-3.6098168248100864,literature_prior,medium,Autosomal Dominant Hypophosphatemic Rickets,NA,8
vitamin D,NCT_NCT02163070,ClinicalTrial,"Effect of Vitamin E Fortified Whey Drink on Nutritional, Inflammatory and Oxidative Markers in Hemod...",,ClinicalTrials.gov,,,-0.2289792649204634,literature_prior,medium,-5.656263350302118,literature_prior,medium,-7.4729591943419225,literature_prior,medium,1.0436543140712333,literature_prior,medium,-4.113377480110837,literature_prior,medium,Chronic Kidney Disease,PHASE2,92
vitamin D,NCT_NCT04355572,ClinicalTrial,Evaluation of the Clinical and Psychological Impact of Vitamin D Replacement in Adolescent Females a...,,ClinicalTrials.gov,,,-0.21498959047002453,literature_prior,medium,-5.405157355246038,literature_prior,medium,-10.853497215986183,literature_prior,medium,0.9969114119240533,literature_prior,medium,-4.457037884137032,literature_prior,medium,"Polycystic Ovarian Syndrome in Adolescent Females, Vitamin D Deficiency",NA,60
vitamin D,NCT_NCT06038253,ClinicalTrial,Relation Between NAFLD and BM DENSITY,,ClinicalTrials.gov,,,-0.16052054517176778,literature_prior,medium,-5.728254773569606,literature_prior,medium,-8.91582148021702,literature_prior,medium,0.9768458420795119,literature_prior,medium,-4.829599102037501,literature_prior,medium,"NAFLD, Osteoporosis",,100
vitamin D,NCT_NCT01845870,ClinicalTrial,"Serum 1,25-dihydroxyvitamin D Levels in Type 2 Diabetes Mellitus Patients With Different Levels of A...",,ClinicalTrials.gov,,,-0.20868953302368343,literature_prior,medium,-5.615768530389072,literature_prior,medium,-8.964362651400059,literature_prior,medium,1.034735442186954,literature_prior,medium,-4.725579559011182,literature_prior,medium,Type 2 Diabetes Mellitus With Diabetic Nephropathy,,162
vitamin D,NCT_NCT00907972,ClinicalTrial,The Effects of Vitamin D and Bone Loss in Parkinson's Disease,,ClinicalTrials.gov,,,-0.22030597203644353,literature_prior,medium,-6.0165662389223415,literature_prior,medium,-9.126055160848214,literature_prior,medium,0.9375084168888661,literature_prior,medium,-4.816116944832675,literature_prior,medium,Parkinson Disease,PHASE2,23
vitamin D,NCT_NCT01907269,ClinicalTrial,A Direct-to-patient Intervention to Increase Rates of Osteoporosis Care,,ClinicalTrials.gov,,,-0.19801284357469398,literature_prior,medium,-6.394526476667139,literature_prior,medium,-9.24486431223124,literature_prior,medium,1.211068624429826,literature_prior,medium,-3.7599395608912394,literature_prior,medium,Osteoporosis,NA,2684
vitamin D,NCT_NCT01321905,ClinicalTrial,Prospective Intervention Study on Vitamin D in Patients With Cystic Fibrosis,,ClinicalTrials.gov,,,-0.18159001315368178,literature_prior,medium,-7.10399936591593,literature_prior,medium,-7.293365816796573,literature_prior,medium,0.9792628611140421,literature_prior,medium,-4.218162478571227,literature_prior,medium,Cystic Fibrosis,NA,16
vitamin D,NCT_NCT01578824,ClinicalTrial,Assessment Of Vitamin D Role In The Pathogenesis Of Asthma In Vitamin D Resistent Patients,,ClinicalTrials.gov,,,-0.2008995945465722,literature_prior,medium,-5.4867895152631645,literature_prior,medium,-9.129827829850575,literature_prior,medium,1.1992291781360551,literature_prior,medium,-4.192369594178305,literature_prior,medium,"Asthma, Vitamin D Resistant Rickets",NA,26
vitamin D,NCT_NCT05656742,ClinicalTrial,Effects of Vitamin D on Cardiovascular Health in Black Women,,ClinicalTrials.gov,,,-0.19463020280623208,literature_prior,medium,-5.7870879300232145,literature_prior,medium,-8.172269718902,literature_prior,medium,0.9131939363592266,literature_prior,medium,-4.326388263543169,literature_prior,medium,Vitamin d Deficiency,NA,22
vitamin D,NCT_NCT00393289,ClinicalTrial,Calcium Absorption and Retention From Marine Products,,ClinicalTrials.gov,,,-0.21531671427496085,literature_prior,medium,-5.7107221785721345,literature_prior,medium,-6.652032763561211,literature_prior,medium,1.0371113450146072,literature_prior,medium,-4.58040327018453,literature_prior,medium,Calcium Metabolism,NA,12
vitamin D,NCT_NCT06046820,ClinicalTrial,The ENERGY 3 Study: Evaluation of Efficacy and Safety of INZ-701 in Children With ENPP1 Deficiency,,ClinicalTrials.gov,,,-0.17123502974926383,literature_prior,medium,-6.203612732820158,literature_prior,medium,-8.216942129601996,literature_prior,medium,1.0979347334257565,literature_prior,medium,-3.911922205470774,literature_prior,medium,"Ectonucleotide Pyrophosphatase/Phosphodiesterase1 Deficiency, Autosomal Recessive Hypophosphatemic Rickets, Generalized Arterial Calcification of Infancy",PHASE3,27
vitamin D,NCT_NCT01417923,ClinicalTrial,The Immune and Clinical Impacts of Vitamin D in Patients With Chronic Musculo-skeletal Pain,,ClinicalTrials.gov,,,-0.17728834980764108,literature_prior,medium,-6.6318629515968155,literature_prior,medium,-9.301621568011482,literature_prior,medium,1.1709193132452245,literature_prior,medium,-4.581593302524804,literature_prior,medium,"Vitamin D Deficiency, Chronic Pain Syndrome, Inflammatory Response",PHASE4,80
vitamin D,NCT_NCT06861062,ClinicalTrial,Effects of Vitamin D3 and Yeast Beta-Glucan Supplementation on Cardiovascular Disease in Patients Wi...,,ClinicalTrials.gov,,,-0.21005429744604995,literature_prior,medium,-6.347596128352535,literature_prior,medium,-8.029045358456843,literature_prior,medium,1.251545557600695,literature_prior,medium,-4.741141045005678,literature_prior,medium,"Diabetes Mellitus, Type 2",NA,8000
vitamin D,NCT_NCT02527668,ClinicalTrial,To Test the Effect of Calcifediol Hy.D Supplementation on Muscle Function and Bone Quality in Younge...,,ClinicalTrials.gov,,,-0.20760963935035878,literature_prior,medium,-5.632963162226671,literature_prior,medium,-7.547764871961223,literature_prior,medium,1.1251523551624616,literature_prior,medium,-4.9076643754605875,literature_prior,medium,Osteopenia/Osteoporosis,PHASE2,150
vitamin D,NCT_NCT01968850,ClinicalTrial,Bone Antiresorptive Therapy With Antiretroviral Initiation (BATARI) Pilot Trial,,ClinicalTrials.gov,,,-0.17678325653298005,literature_prior,medium,-6.3904835861448515,literature_prior,medium,-8.194562568440361,literature_prior,medium,1.0575292436703194,literature_prior,medium,-3.706307223669595,literature_prior,medium,HIV,PHASE2,30
vitamin D,NCT_NCT01058720,ClinicalTrial,Efficacy of Daily Vitamin D3 Supplementation in Normal Weight Adolescents,,ClinicalTrials.gov,,,-0.1849501414686606,literature_prior,medium,-6.1751336096254645,literature_prior,medium,-9.263169709130821,literature_prior,medium,1.1259443889184266,literature_prior,medium,-3.9896585968008624,literature_prior,medium,Vitamin D Deficiency,PHASE4,20
vitamin D,NCT_NCT02032459,ClinicalTrial,Vitamin D and Pregnancy: Camden Study,,ClinicalTrials.gov,,,-0.17792885595535524,literature_prior,medium,-5.835819910749931,literature_prior,medium,-8.286139298373708,literature_prior,medium,1.1232299564681174,literature_prior,medium,-4.065080166075461,literature_prior,medium,"Reproductive Effects, Pregnancy",,1141
vitamin D,NCT_NCT04273490,ClinicalTrial,"Characterising Pain, QoL, Body Composition, Arterial Stiffness, Muscles and Bones in Adult Persons W...",,ClinicalTrials.gov,,,-0.19408670426629074,literature_prior,medium,-5.892197197945229,literature_prior,medium,-8.9028855195936,literature_prior,medium,1.234631341910751,literature_prior,medium,-4.058464899688629,literature_prior,medium,"X-linked Hypophosphatemia, Hereditary Hypophosphatemia",,92
vitamin D,NCT_NCT01274013,ClinicalTrial,Vitamin D Deficiency in Subjects With Chronic Hepatitis C Compared to Healthy Volunteers,,ClinicalTrials.gov,,,-0.21090989034104554,literature_prior,medium,-6.846100794238604,literature_prior,medium,-9.091985638835702,literature_prior,medium,1.2280676092921479,literature_prior,medium,-3.939336517507136,literature_prior,medium,Chronic Hepatitis C,,0
vitamin D,NCT_NCT01698489,ClinicalTrial,The Very Large Database of Lipids,,ClinicalTrials.gov,,,-0.18559288719303313,literature_prior,medium,-5.707563005536737,literature_prior,medium,-8.554471698716185,literature_prior,medium,1.217790696882754,literature_prior,medium,-3.893532741343831,literature_prior,medium,Lipid Disorders and Lipid Measurement,,5051467
vitamin D,NCT_NCT02293889,ClinicalTrial,Impact of Physical Activity and Vitamin D on Osteoarthritic Knee Pain,,ClinicalTrials.gov,,,-0.1982274417960483,literature_prior,medium,-6.423398643267661,literature_prior,medium,-8.78536748172286,literature_prior,medium,1.0988101332664961,literature_prior,medium,-4.300169001016111,literature_prior,medium,Knee Osteoarthritis,NA,45
vitamin D,NCT_NCT04505982,ClinicalTrial,Anti IL6R Reduce Complement Serum Level in Rheumatoid Arthritis Patients: Facts and Implications,,ClinicalTrials.gov,,,-0.17744894996978278,literature_prior,medium,-5.136623193739663,literature_prior,medium,-7.234136173595097,literature_prior,medium,1.1227349966106563,literature_prior,medium,-4.585918994934067,literature_prior,medium,Rheumatoid Polyarthritis,,35
vitamin D,NCT_NCT00043576,ClinicalTrial,ASCENT: Androgen Independent Prostate Cancer Study of Calcitriol Enhancing Taxotere,,ClinicalTrials.gov,,,-0.21531172969207743,literature_prior,medium,-6.463304235687593,literature_prior,medium,-9.850631108386333,literature_prior,medium,1.115911212293698,literature_prior,medium,-4.172864758535109,literature_prior,medium,Prostate Cancer,"PHASE2, PHASE3",250
vitamin D,NCT_NCT07085923,ClinicalTrial,Norwegian Mental Illness Heart Health Study,,ClinicalTrials.gov,,,-0.22951929389684922,literature_prior,medium,-5.393411185927289,literature_prior,medium,-7.586461946470406,literature_prior,medium,1.0627232602173988,literature_prior,medium,-4.0085878100796295,literature_prior,medium,"Cardio Vascular Disease, Metabolic Syndrome (MetS), Severe Mental Disorder, Schizophrenia and Schizophrenia Spectrum Psychosis, Bipolar Disease Type I, Overweight and/or Obesity, CVD Risk Factors, Severe Mental Illness",NA,70
vitamin D,NCT_NCT05769413,ClinicalTrial,Awareness of Osteoporosis in HIV Patients,,ClinicalTrials.gov,,,-0.20096653491642044,literature_prior,medium,-5.30698857913699,literature_prior,medium,-8.917970504496466,literature_prior,medium,1.0373976755570469,literature_prior,medium,-4.715845607069467,literature_prior,medium,"Human Immunodeficiency Virus Infection, Osteoporosis, Osteoporosis Risk",,400
vitamin D,NCT_NCT02786823,ClinicalTrial,Effect of Folic Acid and Vitamin B12 Supplementation in Subjects With Type 2 Diabetes,,ClinicalTrials.gov,,,-0.17610868993120588,literature_prior,medium,-5.719105766689781,literature_prior,medium,-8.31197370924334,literature_prior,medium,1.1253978914937515,literature_prior,medium,-4.589215882787217,literature_prior,medium,"Diabetes Mellitus, Type 2","PHASE2, PHASE3",80
vitamin D,NCT_NCT03210688,ClinicalTrial,Active Vitamin D And Reduced Dose Prednisolone for Treatment in Minimal Change Nephropathy,,ClinicalTrials.gov,,,-0.2053242181277789,literature_prior,medium,-5.725417104956296,literature_prior,medium,-9.194479332478153,literature_prior,medium,1.1927327246357768,literature_prior,medium,-4.313063914615824,literature_prior,medium,"Minimal Change Disease, Nephrotic Syndrome",PHASE4,71
vitamin D,NCT_NCT01375660,ClinicalTrial,D Vitamin Intervention in VA,,ClinicalTrials.gov,,,-0.20775183654612991,literature_prior,medium,-6.175048616851456,literature_prior,medium,-7.186223015769644,literature_prior,medium,1.0614114267397898,literature_prior,medium,-4.358018251107638,literature_prior,medium,"Impaired Fasting Glucose, Impaired Glucose Tolerance, Vitamin D Insufficiency",NA,205
vitamin D,NCT_NCT01652573,ClinicalTrial,Calcitonin for Treating X-linked Hypophosphatemia,,ClinicalTrials.gov,,,-0.1941678503245125,literature_prior,medium,-5.63287480400985,literature_prior,medium,-8.922415326807943,literature_prior,medium,1.1437409471416973,literature_prior,medium,-4.396164928919773,literature_prior,medium,"Hypophosphatemic Rickets, X Linked Dominant",NA,21
vitamin D,NCT_NCT05326841,ClinicalTrial,Effect of Cholecalciferol Supplementation on Disease Activity and Quality of Life of Systemic Lupus ...,,ClinicalTrials.gov,,,-0.18415553076559388,literature_prior,medium,-4.977674050878575,literature_prior,medium,-9.29177263282316,literature_prior,medium,1.0183342941762652,literature_prior,medium,-3.8591593503656445,literature_prior,medium,"Lupus Erythematosus, Systemic, Cholecalciferol Supplementation, Disease Activity, Quality of Life",PHASE3,60
vitamin D,NCT_NCT05506696,ClinicalTrial,Vitamin D Supplementation Study,,ClinicalTrials.gov,,,-0.18196496949175953,literature_prior,medium,-6.467597481974612,literature_prior,medium,-8.782343058394359,literature_prior,medium,1.137677573822299,literature_prior,medium,-4.489611496955537,literature_prior,medium,"Colorectal Cancer, Vitamin D Deficiency",NA,122
vitamin D,NCT_NCT04292288,ClinicalTrial,Hypercalcemia After Paraffin Oil Injection,,ClinicalTrials.gov,,,-0.1991525893916891,literature_prior,medium,-6.38735930834611,literature_prior,medium,-7.57074928585758,literature_prior,medium,0.9805832293670593,literature_prior,medium,-3.720876824420264,literature_prior,medium,"Hypercalcemia, Granuloma",,200
vitamin D,NCT_NCT06098820,ClinicalTrial,The Effect of UV-C Enriched Foods on Vitamin D Deficiency,,ClinicalTrials.gov,,,-0.20843336995140668,literature_prior,medium,-6.0937222637952395,literature_prior,medium,-8.193579448426387,literature_prior,medium,1.074431781633235,literature_prior,medium,-4.732589652333997,literature_prior,medium,Vitamin d Deficiency,NA,48
green tea,NCT_NCT00302276,ClinicalTrial,Weight Loss Maintenance of a New Bioactive Compound (Metobes-Long),,ClinicalTrials.gov,,,-0.2791669141214072,literature_prior,medium,-8.64816354465276,literature_prior,medium,-14.623426082498804,literature_prior,medium,2.108235121738632,literature_prior,medium,-9.671867827688127,literature_prior,medium,Obesity,"PHASE2, PHASE3",80
green tea,NCT_NCT01130727,ClinicalTrial,The Effect of Green Tea or Cocoa Extracts in Endothelial Dysfunction in Patients With Diabetes Melli...,,ClinicalTrials.gov,,,-0.2580323572198624,literature_prior,medium,-8.180927135095725,literature_prior,medium,-12.435959338031214,literature_prior,medium,2.071086560392058,literature_prior,medium,-10.963051145338506,literature_prior,medium,"Diabetes Mellitus, Diabetic Nephropathy, Arterial Hypertension",NA,51
green tea,NCT_NCT04128865,ClinicalTrial,PRevention of INteractions Between Phytotherapies and CancEr Treatments by a SmartphonE/Tablet Autom...,,ClinicalTrials.gov,,,-0.2345867663999835,literature_prior,medium,-7.2012370996128805,literature_prior,medium,-15.962692531204668,literature_prior,medium,1.8964928260450038,literature_prior,medium,-8.72613089365734,literature_prior,medium,Cancer,,200
green tea,NCT_NCT07174323,ClinicalTrial,The Effects of Nextida-GC and Whey Protein on Postprandial Glycemic and Insulinemic Responses When G...,,ClinicalTrials.gov,,,-0.24787139948246598,literature_prior,medium,-8.67169533717911,literature_prior,medium,-17.093396747556756,literature_prior,medium,2.440927235263304,literature_prior,medium,-10.289632009144507,literature_prior,medium,"Prediabetes, Normal Plasma Glucose, Normoglycemia",NA,32
green tea,NCT_NCT05159622,ClinicalTrial,Water Up@ At Home: An Intervention to Replace Sugary Drinks With Water,,ClinicalTrials.gov,,,-0.2610385202417629,literature_prior,medium,-8.390011214624115,literature_prior,medium,-16.629562022674484,literature_prior,medium,1.7692303249705736,literature_prior,medium,-9.80981092140403,literature_prior,medium,"Diabetes Mellitus, Type 2",NA,92
green tea,NCT_NCT05846451,ClinicalTrial,Evaluating a Potential Pharmacokinetic Kratom-oxycodone Interaction Concurrent With Clinical Endpoin...,,ClinicalTrials.gov,,,-0.321101333698108,literature_prior,medium,-9.4393821612181,literature_prior,medium,-16.959521122630004,literature_prior,medium,1.9541772935204742,literature_prior,medium,-8.519482110221913,literature_prior,medium,Herbal Interaction,EARLY_PHASE1,16
green tea,NCT_NCT00718094,ClinicalTrial,Pilot Study of Green Tea Extract (Polyphenon E®)in Ulcerative Colitis,,ClinicalTrials.gov,,,-0.26120764216520526,literature_prior,medium,-8.583973556049319,literature_prior,medium,-15.065980476014747,literature_prior,medium,1.8416325248421028,literature_prior,medium,-10.120829346554624,literature_prior,medium,Mild to Moderately Active Ulcerative Colitis,PHASE2,20
green tea,NCT_NCT06406270,ClinicalTrial,Alternative Protein Short Chronic Study,,ClinicalTrials.gov,,,-0.3410677204141758,literature_prior,medium,-7.362292042347225,literature_prior,medium,-15.369623948713153,literature_prior,medium,1.8176910176436523,literature_prior,medium,-9.38656686422243,literature_prior,medium,Healthy,NA,20
green tea,NCT_NCT01880866,ClinicalTrial,(-)-Epicatechin and Pulmonary Arterial Hypertension,,ClinicalTrials.gov,,,-0.23201166933071515,literature_prior,medium,-7.1728960925640655,literature_prior,medium,-15.515532955129702,literature_prior,medium,2.0493618888180096,literature_prior,medium,-9.168514571082753,literature_prior,medium,Pulmonary Arterial Hypertension,PHASE1,0
green tea,NCT_NCT03850405,ClinicalTrial,"Dark Chocolate, Cholesterol and Microbiota",,ClinicalTrials.gov,,,-0.32014521219173103,literature_prior,medium,-8.56573903725707,literature_prior,medium,-17.70377463077826,literature_prior,medium,2.1823186342781145,literature_prior,medium,-8.4079787726794,literature_prior,medium,"Dyslipidemias, Hypertriglyceridemia",NA,40
green tea,NCT_NCT00880646,ClinicalTrial,Effects of the Combination of L-Arabinose and Indigestible Dextrin on Obesity,,ClinicalTrials.gov,,,-0.32650936019362653,literature_prior,medium,-8.826820420712325,literature_prior,medium,-19.63232898778105,literature_prior,medium,1.7484113463873177,literature_prior,medium,-8.993770666761044,literature_prior,medium,Obesity,NA,70
green tea,NCT_NCT05576935,ClinicalTrial,The Individual Response of Healthy Individuals to Mental Fatigue,,ClinicalTrials.gov,,,-0.26903179100052393,literature_prior,medium,-7.58273356503432,literature_prior,medium,-16.305335513982808,literature_prior,medium,1.939053249902431,literature_prior,medium,-9.592720495456442,literature_prior,medium,Mental Fatigue,NA,142
green tea,NCT_NCT00005548,ClinicalTrial,Green Tea Consumption and Coronary Heart Disease,,ClinicalTrials.gov,,,-0.315592611823472,literature_prior,medium,-8.202063447627495,literature_prior,medium,-15.319213662143882,literature_prior,medium,1.7155482408303362,literature_prior,medium,-8.461949583101019,literature_prior,medium,"Cardiovascular Diseases, Coronary Disease, Heart Diseases",,
green tea,NCT_NCT01856868,ClinicalTrial,Use of (-)-Epicatechin in the Treatment of Becker Muscular Dystrophy (Pilot Study),,ClinicalTrials.gov,,,-0.29829594670326176,literature_prior,medium,-8.56550489914735,literature_prior,medium,-16.815936989794086,literature_prior,medium,2.015683525360513,literature_prior,medium,-10.516939856664816,literature_prior,medium,Becker Muscular Dystrophy,"PHASE1, PHASE2",7
green tea,NCT_NCT03973996,ClinicalTrial,Gut-level Antiinflammatory Activities of Green Tea in Metabolic Syndrome,,ClinicalTrials.gov,,,-0.27081935722507294,literature_prior,medium,-8.204628255058982,literature_prior,medium,-14.310071846769498,literature_prior,medium,2.142684543178793,literature_prior,medium,-8.642748761741254,literature_prior,medium,"Dysbiosis, Endotoxemia, Metabolic Syndrome, Inflammation",NA,40
green tea,NCT_NCT06224803,ClinicalTrial,Evaluation of Effects of Dibifree® on Regulation of Blood Sugar and HbA1c in Patients With Type II D...,,ClinicalTrials.gov,,,-0.3346508235733391,literature_prior,medium,-9.62034035232989,literature_prior,medium,-16.34909603263343,literature_prior,medium,1.9556811772677556,literature_prior,medium,-9.135167082390966,literature_prior,medium,Type II Diabetes,NA,56
green tea,NCT_NCT01466803,ClinicalTrial,Effects of Voriconazole on the Pharmacokinetics and Pharmacodynamics of Oral Buprenorphine: A Two-ph...,,ClinicalTrials.gov,,,-0.2904868189150073,literature_prior,medium,-8.032596798384425,literature_prior,medium,-15.468555743768537,literature_prior,medium,2.246631894191029,literature_prior,medium,-8.151911754380775,literature_prior,medium,Healthy,PHASE1,12
green tea,NCT_NCT06325358,ClinicalTrial,the EXPOSITION Study,,ClinicalTrials.gov,,,-0.3061382767132797,literature_prior,medium,-8.997497009917417,literature_prior,medium,-15.253529929092501,literature_prior,medium,1.9790556505359,literature_prior,medium,-7.730812350458069,literature_prior,medium,"Multiple Sclerosis, Relapsing-Remitting, Environmental Exposure, Lifestyle Factors",,200
green tea,NCT_NCT06911346,ClinicalTrial,"Plant-Based Foods and (Poly)Phenol Supplementation in Gut Microbiota Modulation, Body Weight, and Ca...",,ClinicalTrials.gov,,,-0.33975129438945534,literature_prior,medium,-9.350164917610517,literature_prior,medium,-15.545471337983368,literature_prior,medium,1.7328311855920369,literature_prior,medium,-9.821537314304084,literature_prior,medium,Obesity and Overweight,NA,99
green tea,NCT_NCT01657110,ClinicalTrial,Pilot Study to Evaluate Tea Tree Oil Gel for Facial Acne,,ClinicalTrials.gov,,,-0.2655564160109381,literature_prior,medium,-7.556115784635935,literature_prior,medium,-15.615833099022167,literature_prior,medium,2.1884278977277227,literature_prior,medium,-9.68292948890114,literature_prior,medium,Acne,PHASE2,18
green tea,NCT_NCT06729905,ClinicalTrial,Study of the Effects of Yerba Mate on Cardiometabolic Health,,ClinicalTrials.gov,,,-0.2805901449003214,literature_prior,medium,-6.987037729126978,literature_prior,medium,-15.765187049401948,literature_prior,medium,1.9477701393213034,literature_prior,medium,-9.033770125754188,literature_prior,medium,"Cardiovascular Risk, Hypercholerolemia",NA,52
green tea,NCT_NCT06204965,ClinicalTrial,The Impact of Time-restricted Eating on the Outcomes Associated With Polycystic Ovary Syndrome,,ClinicalTrials.gov,,,-0.3541917504069503,literature_prior,medium,-8.289181412728906,literature_prior,medium,-12.117071012544042,literature_prior,medium,1.8226434839464862,literature_prior,medium,-9.51372656647816,literature_prior,medium,Polycystic Ovary Syndrome,NA,52
green tea,NCT_NCT01254084,ClinicalTrial,Effect of Gynostemma Pentaphyllum Tea in Insulin Sensitivity in Type 2 Diabetic Patients,,ClinicalTrials.gov,,,-0.3116069192625592,literature_prior,medium,-8.251590239562574,literature_prior,medium,-15.162717447865669,literature_prior,medium,1.5200716518883355,literature_prior,medium,-9.178051388161597,literature_prior,medium,Type 2 Diabetes,"PHASE1, PHASE2",16
green tea,NCT_NCT06850493,ClinicalTrial,Ketogenic Diet Prior to Bariatric Surgery,,ClinicalTrials.gov,,,-0.2898413167176311,literature_prior,medium,-8.609369900916505,literature_prior,medium,-16.471324160211854,literature_prior,medium,2.1358029906884815,literature_prior,medium,-8.23043575780438,literature_prior,medium,"Bariatric Surgery Candidate, Ketogenic Dieting",NA,46
green tea,NCT_NCT05025189,ClinicalTrial,The Effect of Grape Consumption on Increasing the Good Bacteria in the Human Intestine,,ClinicalTrials.gov,,,-0.26118053536452857,literature_prior,medium,-7.917867945855504,literature_prior,medium,-14.545118605261596,literature_prior,medium,1.7431721808039071,literature_prior,medium,-10.41486486119011,literature_prior,medium,Healthy,NA,20
green tea,NCT_NCT03511937,ClinicalTrial,Impact of Sugar-Sweetened Beverage Health Warnings,,ClinicalTrials.gov,,,-0.30445247614614884,literature_prior,medium,-10.056810508607589,literature_prior,medium,-15.695179435851122,literature_prior,medium,1.6773434746774671,literature_prior,medium,-8.36456112838003,literature_prior,medium,Dietary Habits,NA,400
green tea,NCT_NCT06128083,ClinicalTrial,Evaluation of the Impact of Eating Habits on Children's Corpulence,,ClinicalTrials.gov,,,-0.33073366041131874,literature_prior,medium,-7.44756454095316,literature_prior,medium,-16.57586633149429,literature_prior,medium,1.8322170194609944,literature_prior,medium,-8.253858728875068,literature_prior,medium,"Obesity, Childhood",,202
green tea,NCT_NCT00009542,ClinicalTrial,Effects of Kava on the Body's Elimination of Caffeine and Dextromethorphan,,ClinicalTrials.gov,,,-0.3415955919644467,literature_prior,medium,-7.905604529491184,literature_prior,medium,-14.400713491377422,literature_prior,medium,1.8850103148849635,literature_prior,medium,-8.637503699513902,literature_prior,medium,Healthy,PHASE4,20
